country,countryiso3code,year,FDI,GCF,GDP,GDP growth %,GNI,GNI growth,Government expenditure on education,Inflation Rate,Life expectancy,Literacy Rate,Population growth,Poverty Rate,Unemployment Rate
Bhutan,BTN,2020,-2786960.89013149,960200079.171853,2457604333.90927,-10.2183974208569,2314749742.0599,-6.38985336033817,18.5493354797363,5.62936522632508,72.253,,0.675256502719854,,5.03
Bhutan,BTN,2021,6783112.48768633,1229032760.93203,2768802960.11204,4.42136738945015,2612193375.65256,4.07361306540047,15.7097816467285,7.3468144053353,72.448,,0.703488233671584,,4.803
Bhutan,BTN,2022,8402097.14562732,1616597505.86007,2898227743.75576,5.21386783786224,2747666950.73441,0.835404866496319,19.6539344787598,5.6391667139637,72.754,72.0999984741211,0.703183917780367,12.4,5.947
Bhutan,BTN,2023,11916048.289237,1364211159.67167,3019253885.46989,4.88259396253632,2853025244.43435,4.86510999803977,17.8004417419434,4.22934419929251,72.975,,0.698146584889649,,3.126
Bolivia,BOL,2018,302368781.37636,8297786005.78871,40287647930.5355,4.22362365271844,39311992850.9407,5.62310602212901,21.6094303131104,2.27205987230155,67.699,,1.43337090655267,34.5,3.519
Bolivia,BOL,2019,-216636843.1305,8127949869.75398,40895322850.9407,2.21670563961031,40059428639.6527,2.11077646290076,22.434139251709,1.83954504969026,67.82,,1.40657823805422,37.2,3.682
Bolivia,BOL,2020,-1129487271.3377,5779504196.81621,36629843806.0781,-8.7378843576993,36212943806.0781,-8.97144382325222,22.2169208526611,0.940742153381849,62.906,94.0,1.23396442673807,39.0,7.903
Bolivia,BOL,2021,583576424.725665,6784486801.73661,40406111693.1983,6.11137269714146,39377011693.1983,6.55834403094828,23.1457805633545,0.737383721452275,61.427,,1.01931284088344,36.4,5.089
Bolivia,BOL,2022,6236980.0828294,7312797380.60781,44008282879.8842,3.60568042633635,42744582879.8842,2.8176806647792,,1.74632872945969,67.434,,1.16425907336882,37.7,3.552
Bolivia,BOL,2023,240143401.667071,7951484544.13893,45135398002.8944,3.08196521047731,43866498002.8944,1.82507799350797,,2.57688800489192,68.581,,1.37334382280772,,3.024
Bosnia and Herzegovina,BIH,2018,601783317.146818,5000182258.74103,20484053868.9246,3.82749920546897,20366478392.9849,4.23021368364797,9.6307897567749,1.41710814018034,77.942,,-1.22313569369776,,18.4
Bosnia and Herzegovina,BIH,2019,447875544.610653,5088657341.42452,20482608755.379,2.88734334414875,20448097002.6662,3.30673165799644,10.133150100708,0.56278215406123,77.394,,-1.23185506471358,,15.692
Bosnia and Herzegovina,BIH,2020,483278992.870742,4673535938.30993,20226036564.4129,-3.01509514759861,20112988928.17,-3.37979464219997,,-1.0512960076349,76.04,,-1.39008469041609,,15.868
Bosnia and Herzegovina,BIH,2021,767542282.660214,6174358946.44794,23672712242.2149,7.38996234012757,23371644756.9735,9.04511980883282,10.3777904510498,1.98163900587622,74.567,,-1.66384860150923,,14.897
Bosnia and Herzegovina,BIH,2022,851454276.30085,6728275730.0226,24534663636.1778,4.22681101095546,24213156434.1057,0.0338973372892895,,14.0208440826771,76.777,98.3000030517578,-1.24363802761194,,12.657
Bosnia and Herzegovina,BIH,2023,1035178227.48115,7263471263.31318,27592361387.8597,1.99439520319464,27433118616.3189,4.42582565785892,,6.1059011284828,77.85,,-0.617510129445164,,10.668
Botswana,BWA,2018,285955061.932015,4411763744.51898,17031943186.1353,4.1886923900019,15447818705.438,1.03777467220726,22.5610656738281,3.23801558947715,66.371,,1.41898108514606,,19.681
Botswana,BWA,2019,93607130.0326021,5154998578.91512,16725908148.5481,3.03177337082403,16776578168.9193,14.9088178056523,22.3420009613037,2.77286442863321,67.167,,1.42262847077389,,20.094
Botswana,BWA,2020,31792610.4142283,4896080416.24819,14960251610.8975,-8.72888241149465,14982287847.9697,-2.92636424217213,21.465087890625,1.8903591682421,67.643,,1.4394103578493,,21.017
Botswana,BWA,2021,-319055857.574533,5130748098.40269,18750182234.5317,11.916272413183,18787565212.2463,8.95252989647781,,7.24097765588442,63.303,,1.49130106425067,,23.106
Botswana,BWA,2022,709624140.359236,5444344693.52261,20321150598.0672,5.48601706446772,20355187597.7055,9.14217073590868,,11.665567478802,68.749,,1.58848021878269,,23.615
Botswana,BWA,2023,665417580.126418,5880813853.21376,19411266967.1044,3.20806812224438,19439625965.2291,0.227514784970467,,5.0676154934383,69.163,,1.64031664035479,,23.381
Brazil,BRA,2018,78183840044.98,289361969908.247,1916933898010.99,1.783666761634,1863630987964.67,0.877936690357544,12.8152103424072,3.66485028376729,75.633,93.0,0.683439571425594,,12.329
Brazil,BRA,2019,69174411753.45,290674211877.841,1873288205059.69,1.22077782360842,1822994395902.52,0.775060034347106,12.7402696609497,3.73297621216894,75.809,,0.651994346081362,,11.936
Brazil,BRA,2020,38270116307.45,237886793319.883,1476107231310.49,-3.2767587964736,1445311140602.49,-2.31784424900519,11.5625896453857,3.21176803803376,74.506,,0.579350709708032,,13.697
Brazil,BRA,2021,46440503520.19,326141864314.499,1670647398904.9,4.76260437908608,1618525125551.47,4.62924047827924,12.8002004623413,8.30165975585673,73.038,,0.425360907216456,,13.158
Brazil,BRA,2022,74606361830.23,353068305547.863,1951923942083.32,3.01669435393015,1895345889306.1,2.50863438421523,,9.28010608956873,74.872,94.6900024414062,0.360180890872169,,9.231
Brazil,BRA,2023,62441880089.95,345336547419.299,2191131765684.63,3.24165532906981,2121605970130.43,3.63796390463595,,4.59356282283204,75.848,,0.395928695574996,,7.947
British Virgin Islands,VGB,2018,34389709120.0,,,,,,10.2179975509644,,76.728,,5.81552290387566,,
British Virgin Islands,VGB,2019,39103361610.0,,,,,,,,76.845,,4.8931677135622,,
British Virgin Islands,VGB,2020,39619635210.0,,,,,,11.8637142181396,,76.894,,2.01285185510385,,
British Virgin Islands,VGB,2021,39361498410.0,,,,,,10.8460683822632,,75.297,,1.79872484022046,,
British Virgin Islands,VGB,2022,38118551090.0,,,,,,12.2001657485962,,77.177,,1.33986872052852,,
British Virgin Islands,VGB,2023,39889381820.0,,,,,,11.0853033065796,,77.276,,1.72311000328138,,
Brunei Darussalam,BRN,2018,516202620.629746,5571467449.12037,13566908401.1864,0.0523710544736673,13650753317.0042,-1.47598412330147,,1.02505179290212,74.992,,1.15739958778106,,8.7
Brunei Darussalam,BRN,2019,373256767.246304,5209597652.57631,13469235348.2211,3.86884416432889,13830321068.3291,0.925534766752094,,-0.390522069165529,75.049,,1.10621350885567,,6.6
Brunei Darussalam,BRN,2020,565542275.429333,4872893586.51826,12005799664.2691,1.13357340605403,12367544184.6478,-8.12880964696426,,1.94031996607184,75.114,,1.06148281648515,,7.409
Brunei Darussalam,BRN,2021,206462739.392455,4380191128.63678,14006496614.3195,-1.59076248075436,14096167229.2218,14.0904754642197,,1.73341388450593,74.869,97.5899963378906,0.96027430523198,,4.905
Brunei Darussalam,BRN,2022,-290169984.940838,4312351155.51185,16681536442.5498,-1.62833154022366,16311908985.256,14.0338054494976,,3.68225030604216,72.917,,0.804554269312164,,5.191
Brunei Darussalam,BRN,2023,-55927970.3793758,4472403014.60693,15095084686.1651,1.12764419161606,15289081865.9687,-10.0064530046556,,0.35706431153689,75.327,,0.782881746925984,,5.183
Bulgaria,BGR,2018,1809860000.0,13990242854.4358,66251582035.9412,2.5494643471818,63839066239.7211,1.7782663818858,9.54122543334961,2.81454473824829,74.9634146341464,,-1.3714611289258,22.6,5.211
Bulgaria,BGR,2019,2221250000.0,14204395200.5733,68634004792.1,3.78885036478003,66482183599.4784,5.84110312315862,10.4822626113892,3.10372944796781,75.1121951219512,,-1.41171852077109,23.8,4.23
Bulgaria,BGR,2020,3310660000.0,14204459740.6214,70550652466.6251,-3.21573743445016,68001733929.255,-1.01021790035254,9.45689678192139,1.67244096855756,73.3560975609756,,-1.00293821352921,22.1,5.125
Bulgaria,BGR,2021,2335300000.0,17470516243.1407,84414122840.1687,7.78061481406978,81044834394.0379,6.72987841738681,10.561671257019,3.29774435299515,71.2121951219512,98.4199981689453,-0.664652622488209,22.9,5.267
Bulgaria,BGR,2022,5060860000.0,20533660871.0518,90509236929.2237,4.03877758301681,85608912115.3116,2.64242958625856,,15.3252589264366,74.1609756097561,,-0.650676134087796,20.6,4.268
Bulgaria,BGR,2023,5577880000.0,20222931098.2456,102396840296.147,1.88681483907177,97386503457.4981,2.15459564998687,,9.44284140088564,75.7073170731707,,-0.286577641861364,,4.319
Burkina Faso,BFA,2018,268414907.946195,3454358151.65465,15890066221.2882,6.60456906812341,15387936815.3249,7.77335177400322,22.661169052124,1.95594302672523,59.972,39.0,2.69713675384815,41.4,4.695
Burkina Faso,BFA,2019,162970140.263612,3167742131.00514,16032813503.3707,5.88920497068135,15326465624.9088,7.8105574881469,21.6566200256348,-3.2333893398333,60.184,30.0,2.52989803984158,,4.71
Burkina Faso,BFA,2020,-98777856.0144418,3041880771.40618,17725010532.5268,2.01077262406221,17105876297.3224,5.25065810331522,20.9924583435059,1.88443993781991,60.454,,2.43522959287393,,5.04
Burkina Faso,BFA,2021,-79957355.3390048,3054671413.62378,19697516284.3787,6.94252492572348,18774177401.4576,4.44335106660603,21.3924655914307,3.65353287214209,60.046,36.9673805236816,2.37649218888363,43.2,5.2
Burkina Faso,BFA,2022,669738240.850165,3293082409.3107,18820218690.5948,1.4972397409897,18029664976.7055,1.83940949777914,21.9580974578857,14.2902354303358,60.7,34.4900016784668,2.30907147387783,,5.389
Burkina Faso,BFA,2023,109438755.395966,4581952665.78988,20324617844.5265,2.96018147384929,19484760476.5981,1.98005161035601,20.2971973419189,0.742910428668841,61.092,,2.26973666268599,,5.348
Burundi,BDI,2018,6663532.44406275,296149471.123225,2667182199.51333,1.60993542127714,2672837528.12331,1.39448736703049,21.1151103973389,-2.81469807668465,61.806,,3.01898182778662,,1.146
Burundi,BDI,2019,30289708.9123114,364028622.987253,2576518879.82353,1.81256532401552,2583934017.97374,3.95983173666026,21.2221660614014,-0.686772170797359,62.18,,3.28367531420808,,1.043
Burundi,BDI,2020,21226213.0415059,303282056.12097,2649680261.44299,0.327156892638385,2664225062.41347,3.81297765632907,20.7419528961182,7.32110643415521,62.569,,2.9086530249822,51.0,1.03
Burundi,BDI,2021,22377441.9094287,363979935.160884,2775798697.46022,3.09999999870627,2783915268.94475,1.87201324748159,20.4385395050049,8.40453845076341,62.101,,2.72425539520386,,1.118
Burundi,BDI,2022,25285988.3657221,446950845.677283,3338722827.65691,1.84899943948213,3352709390.52411,3.95827854817834,20.6370830535889,18.8008786664945,62.882,75.5400009155273,2.70585008916716,,0.915
Burundi,BDI,2023,34127983.5378171,343147631.475026,2629391599.50157,2.66553960418187,2647964583.69545,3.11901522333433,15.7270135879517,26.9414835762453,63.651,,2.72764441044431,,0.921
Cabo Verde,CPV,2018,103550532.589033,606097160.670827,2205099506.99994,3.70696458310842,2158337751.94504,7.16471543777631,17.5685405731201,1.25699566690509,74.84,,0.101723857752759,,12.17
Cabo Verde,CPV,2019,122921295.022726,527729555.169396,2252177124.32402,6.94782634051859,2209768659.84476,7.89629128152885,15.1536998748779,1.10666674296063,75.449,,0.134109462358547,,12.128
Cabo Verde,CPV,2020,67619883.9199239,527560442.404993,1821565613.68613,-20.8052758990735,1783142952.88792,-20.5029678153374,17.0901870727539,0.605795808395385,73.818,,0.11178257414313,,14.69
Cabo Verde,CPV,2021,91456883.2590196,569381488.735041,2051842618.70539,7.03353010694514,2023485008.68265,7.56901932638303,15.1129817962646,1.86215297494647,74.424,,0.38203217521266,,13.976
Cabo Verde,CPV,2022,122015528.984869,491631553.096111,2247003344.34242,15.843675684642,2218940519.05749,14.3490682086352,15.6936044692993,7.93092925430087,75.907,91.0,0.596688345869947,,12.246
Cabo Verde,CPV,2023,158735894.913156,491210082.572422,2539203428.73837,5.3911442736601,2509350270.4206,7.56948636832153,14.7047233581543,3.72437517668748,76.059,,0.497087597239901,,11.971
Cambodia,KHM,2018,3212633447.0447,10188854756.2432,33145892168.8958,8.77622376224463,31820166406.6222,10.0501519110995,16.863468170166,2.45908515380146,69.993,,1.24368277407927,,0.13
Cambodia,KHM,2019,3663032999.47048,11517204098.5043,36685356407.7206,7.93695013588524,35040667434.0943,9.29843043335931,18.9377002716064,1.94257500833107,70.127,,1.26258301009769,,0.119
Cambodia,KHM,2020,3624644990.13295,10915893573.6684,34818073901.4851,-3.55572193406549,33712316726.7609,2.02258431568991,17.1683502197266,2.9402951426397,70.059,,1.47062988552696,,0.172
Cambodia,KHM,2021,3483461605.65372,11176414391.1323,36790163687.4421,3.08984284151994,35300301362.1222,0.792601675396782,15.7361831665039,2.92073477592949,69.301,71.9272537231445,1.47677836241244,,0.396
Cambodia,KHM,2022,3578831295.87393,13835919276.0158,39994532959.6074,5.12990110767267,38444130462.433,5.13079781407988,,5.34370264895437,70.528,83.7799987792969,1.33088813106016,,0.231
Cambodia,KHM,2023,3958792378.8864,14095433328.1939,42335646895.7984,5.00733043812642,41383539142.861,6.24783205085917,,2.12746796594194,70.668,,1.28320677599476,,0.225
Cameroon,CMR,2018,765092012.778526,7806527627.71224,39955552189.795,3.95551423892049,39216305348.0458,4.53759677977636,16.8831596374512,1.0688581131292,61.189,72.5471267700195,2.77030987519388,,3.601
Cameroon,CMR,2019,1024779237.90889,7510949264.09454,39667757527.6578,3.47505998194981,38825035814.2222,2.85879394544662,14.1786985397339,2.45280214062732,61.695,,2.78164441246944,,3.622
Cameroon,CMR,2020,675186993.65287,7200776189.82414,40773241177.0505,0.259932915907115,39933227702.4352,-0.694873955272243,14.4511222839355,2.43760882182236,61.674,78.2300033569336,2.7244863481235,,3.87
Cameroon,CMR,2021,963531503.483345,8159175324.25055,45011937346.8384,3.33885747179505,44281229347.6822,5.41011100063515,15.0479040145874,2.27185762503637,61.146,,2.65496076580698,,3.973
Cameroon,CMR,2022,925681548.563252,8473455389.19322,44347206072.5513,3.7367840056412,43241972760.9174,4.47835898812366,12.766975402832,6.24767713343861,62.443,,2.62905090961273,,3.653
Cameroon,CMR,2023,821546383.239812,9617690298.60127,49279410982.826,3.24834497823876,48310025351.5775,2.70836866947293,13.0829515457153,7.38281384280984,63.7,,2.64245336134821,,3.613
Canada,CAN,2018,42603762048.5971,403335573964.392,1725329192783.02,2.74296344906655,1695996608536.1,2.54353116401309,12.9341850280762,2.26822567248103,81.8087804878049,,1.43322615679352,,5.837
Canada,CAN,2019,48942300762.2452,401796553256.17,1743725183672.52,1.90843194590616,1722945761061.66,2.14326374517316,12.6524801254272,1.94926902411593,82.1636585365854,,1.46171259938134,,5.69
Canada,CAN,2020,29123011879.2998,375421837071.774,1655684730000.19,-5.03823343468899,1643688332920.87,-5.51790317825308,9.87754249572754,0.716999632307827,81.5351219512195,,1.08436897113225,,9.657
Canada,CAN,2021,60189690111.8854,491540277163.246,2022378748423.23,5.95052802804381,2003790799350.67,9.72947150023028,11.0546884536743,3.39519318527528,81.5168292682927,,0.553902422386893,,7.527
Canada,CAN,2022,50229920776.0187,554582883491.955,2190411080134.32,4.18903628100851,2159565662961.68,5.21198244007184,11.0546884536743,6.80280115341613,81.2453658536585,,1.80390457488184,,5.279
Canada,CAN,2023,42076242120.3715,519317366238.736,2173339670064.33,1.52874550838358,2135146715043.55,-0.644577377942724,,3.87900159788426,81.6465853658537,,2.90468017061162,,5.415
Caribbean small states,CSS,2018,2109766997.41608,,60893234438.5669,1.23105640692125,58138616755.4679,,10.6522779464722,1.20715793367008,72.2210854022703,,0.946415905583182,,8.42228555555843
Caribbean small states,CSS,2019,4362342307.42242,,61929300627.7488,0.919134167721197,59428879180.3191,,10.3420467376709,1.00054293027237,72.1292604830284,,0.801650066715792,,8.16211430457681
Caribbean small states,CSS,2020,3540689091.90408,,53180553803.0434,-9.11325310356304,50759850887.6109,,11.7162704467773,0.121434644614894,71.9394359303317,,0.363226824115709,,9.86550041950631
Caribbean small states,CSS,2021,2664449939.46874,,61961705340.7798,6.4790691099326,58429020754.9937,,10.0265197753906,2.22891330700344,69.9228107471769,,0.444484009630739,,9.53894339285438
Caribbean small states,CSS,2022,-2377264673.65703,,78054577760.2976,15.0181571627766,68752304305.36,,9.20119094848633,5.82838638517959,72.8322921090607,,0.404234861975181,,8.38855235263485
Caribbean small states,CSS,2023,-1356346220.31611,,79470143934.8758,9.00795196227071,74806526825.821,,,4.47720868651284,73.1716450013098,,0.501131442241158,,7.82188402128467
Cayman Islands,CYM,2018,173644548.798714,,5530178440.71376,4.26726745249641,3860560522.24209,,14.9241704940796,,78.835,,2.15526905432315,,
Cayman Islands,CYM,2019,1080420248.60699,,5941896607.58643,3.91563534249416,4403860295.44118,,14.9581575393677,,79.052,,2.08009420729087,,
Cayman Islands,CYM,2020,6973848227.54293,,5655358021.43209,-4.95480640759244,3861758367.03347,,,,79.23,,1.9954930548265,,
Cayman Islands,CYM,2021,-807807825.131414,,6060026520.10608,4.90492941270442,4668860955.44382,,,,79.3,,2.05206347593734,,
Cayman Islands,CYM,2022,-3144736442.99411,,6600843963.37585,5.15632954248333,4360315001.26,,,,79.984,,2.09324575309515,,
Cayman Islands,CYM,2023,6786752964.3089,,7139428557.71423,4.35967595700366,,,,,80.358,,2.00104859136332,,
Central African Republic,CAF,2018,18003540.0,577454577.989225,2220979146.11241,3.78944359275462,2386745438.20748,26.7682203694913,9.13549613952637,1.61215686991555,52.297,37.0,1.76068487647458,,5.517
Central African Republic,CAF,2019,25601160.0,577538351.374187,2221301351.43918,3.09999999999999,2386023468.72084,3.3183594681349,9.79781246185303,2.68537355266787,31.53,42.4427909851074,1.34469255324203,,5.607
Central African Republic,CAF,2020,1737360.0,604947434.050277,2326720900.38047,0.899999996857062,2456787984.44726,-0.757587770263896,9.78244304656982,1.71015659523153,50.596,37.4900016784668,1.64324789708014,,6.196
Central African Republic,CAF,2021,5409980.0,638288180.360807,2516498412.46384,0.982919996264229,2688202219.11078,2.15686375928108,9.08869171142578,4.25936417542868,40.279,,1.68608971248183,68.8,6.375
Central African Republic,CAF,2022,24047720.0,579611529.600884,2382618615.01694,0.453901881507008,2509339923.99743,-0.685394115414923,10.7420520782471,5.58316735183247,18.818,,-0.275432271573156,,5.956
Central African Republic,CAF,2023,38742450.0,606872030.792831,2555492085.94725,0.69996838992121,2706537362.60339,1.17178220439986,9.99392795562744,2.97913852618937,57.408,,1.06107453184959,,5.877
Central Europe and the Baltics,CEB,2018,-18812850494.8409,385530476645.47,1658215183813.33,5.06413042319313,1600845194163.07,4.99858673377813,11.2675294876099,2.53445424186598,76.9764380835075,99.4186782836914,-0.257617487691325,,4.30369562786882
